3874,45.153534,0.102604,37975,380,1669284662
3937,45.25676,0.04218,37975,380,1669284725
3998,45.354263,-0.015106,38000,378,1669284786
4061,45.457169,-0.075596,37975,380,1669284849
4122,45.554577,-0.133484,37975,383,1669284910
4156,45.613724,-0.162383,38000,406,1669284944
4158,45.617329,-0.163422,38000,406,1669284946
4162,45.622868,-0.165001,38000,406,1669284950
4165,45.63097,-0.167336,38025,407,1669284953
4227,45.745697,-0.2005,38050,407,1669285015
4290,45.861404,-0.234489,38000,406,1669285078
4351,45.974571,-0.267792,37975,408,1669285139
4414,46.089798,-0.301789,38025,408,1669285202
4475,46.202087,-0.335217,38025,408,1669285263
4539,46.321293,-0.370926,37975,408,1669285327
4599,46.432434,-0.40435,37975,411,1669285387
4663,46.551132,-0.44019,38025,411,1669285451
4726,46.667358,-0.475293,38025,408,1669285514
4794,46.792603,-0.513678,37975,410,1669285582
4856,46.909481,-0.549316,37975,410,1669285644
4920,47.024418,-0.584459,38000,412,1669285708
4981,47.141327,-0.620659,38000,409,1669285769
5042,47.252289,-0.654884,37975,409,1669285830
5105,47.3703,-0.691787,38000,410,1669285893
5166,47.484375,-0.727295,38000,412,1669285954
5227,47.598404,-0.763344,38000,414,1669286015
5289,47.715042,-0.800354,38000,415,1669286077
5352,47.832935,-0.837637,37975,416,1669286140
5415,47.951889,-0.875542,38000,420,1669286203
5476,48.066349,-0.911865,38025,420,1669286264
5539,48.186493,-0.950247,38000,420,1669286327
5602,48.306374,-0.989059,38000,422,1669286390
5665,48.424801,-1.027583,38000,425,1669286453
5728,48.547699,-1.067842,38000,426,1669286516
5791,48.668839,-1.107506,38025,426,1669286579
5853,48.784698,-1.145614,37975,428,1669286641
5915,48.909073,-1.186946,37975,432,1669286703
5978,49.032578,-1.227793,38025,434,1669286766
6042,49.15773,-1.269766,38000,437,1669286830
6096,49.263199,-1.299697,38025,457,1669286884
6099,49.272125,-1.299415,38025,460,1669286887
6102,49.278717,-1.298711,38025,464,1669286890
6106,49.284027,-1.297866,38025,467,1669286894
6108,49.288624,-1.296965,38025,468,1669286896
6111,49.299984,-1.294291,38025,468,1669286899
6115,49.306828,-1.292628,38050,470,1669286903
6118,49.313206,-1.291038,38050,468,1669286906
6121,49.31955,-1.289485,38050,469,1669286909
6123,49.3255,-1.288006,38050,468,1669286911
6186,49.458866,-1.257563,38025,464,1669286974
6247,49.586609,-1.228084,38025,460,1669287035
6310,49.718395,-1.198178,37950,457,1669287098
6372,49.84753,-1.168262,37950,459,1669287160
6432,49.975113,-1.138603,37975,460,1669287220
6496,50.107956,-1.107451,38025,459,1669287284
6559,50.239639,-1.076586,38000,458,1669287347
6622,50.371849,-1.045186,38000,458,1669287410
6685,50.503601,-1.013995,37975,458,1669287473
6748,50.635895,-0.982264,38000,458,1669287536
6810,50.762886,-0.95192,38050,456,1669287598
6872,50.891968,-0.90125,37975,468,1669287660
6935,51.022293,-0.833773,38025,466,1669287723
6956,51.065384,-0.815887,37900,454,1669287744
6959,51.071808,-0.814743,37900,450,1669287747
6962,51.078094,-0.814102,37850,448,1669287750
6965,51.084274,-0.813879,37825,446,1669287753
6968,51.090042,-0.814028,37800,444,1669287756
6971,51.095352,-0.81425,37775,442,1669287759
6973,51.099319,-0.814438,37775,442,1669287761
6976,51.105419,-0.814819,37750,442,1669287764
6979,51.111752,-0.815125,37750,442,1669287767
6982,51.115723,-0.815364,37725,442,1669287770
7044,51.24321,-0.819966,37200,451,1669287832
7106,51.373901,-0.823826,37025,444,1669287894
7168,51.501347,-0.828018,37000,444,1669287956
7230,51.628059,-0.832291,36975,440,1669288018
7291,51.752075,-0.836334,36975,440,1669288079
7353,51.879814,-0.840378,37000,443,1669288141
7414,52.002342,-0.843828,37025,444,1669288202
7493,52.162621,-0.856463,34225,427,1669288281
7561,52.288589,-0.91061,31050,422,1669288349
7625,52.400269,-1.003758,27700,422,1669288413
7688,52.504036,-1.107814,25025,412,1669288476
7749,52.602356,-1.207428,22475,404,1669288537
7811,52.698811,-1.305176,20000,394,1669288599
7872,52.792328,-1.400528,17925,380,1669288660
7904,52.840096,-1.449724,16800,378,1669288692
7937,52.889023,-1.500105,15700,378,1669288725
7970,52.937298,-1.549543,14575,374,1669288758
8003,52.986145,-1.59996,13500,367,1669288791
8034,53.029797,-1.645203,12500,359,1669288822
8055,53.05751,-1.678085,12025,339,1669288843
8058,53.060287,-1.682792,11975,333,1669288846
8061,53.063686,-1.688991,11925,331,1669288849
8064,53.06662,-1.694565,11900,328,1669288852
8067,53.069691,-1.700527,11875,326,1669288855
8070,53.072624,-1.706177,11825,321,1669288858
8073,53.074585,-1.709976,11800,320,1669288861
8076,53.078255,-1.717163,11775,317,1669288864
8079,53.081268,-1.722946,11725,314,1669288867
8091,53.091705,-1.743164,11575,306,1669288879
8101,53.101639,-1.762285,11450,299,1669288889
8114,53.113358,-1.784874,11200,294,1669288902
8126,53.123833,-1.805151,10925,290,1669288914
8137,53.132954,-1.822842,10725,286,1669288925
8150,53.145012,-1.846269,10400,284,1669288938
8163,53.154877,-1.865479,9975,286,1669288951
8175,53.165447,-1.886175,9525,290,1669288963
8187,53.175705,-1.906285,9125,292,1669288975
8198,53.186188,-1.926924,8775,292,1669288986
8211,53.196823,-1.94765,8375,295,1669288999
8223,53.207382,-1.968279,8075,294,1669289011
8235,53.217819,-1.988606,7925,286,1669289023
8247,53.228714,-2.009792,7825,278,1669289035
8259,53.238602,-2.028939,7750,273,1669289047
8271,53.248684,-2.047658,7625,272,1669289059
8274,53.250591,-2.050485,7600,276,1669289062
8277,53.254623,-2.055464,7575,278,1669289065
8280,53.258194,-2.059073,7550,282,1669289068
8283,53.261902,-2.061977,7525,285,1669289071
8286,53.265675,-2.064299,7500,288,1669289074
8289,53.268375,-2.065591,7475,289,1669289077
8292,53.272659,-2.066999,7450,292,1669289080
8295,53.276894,-2.067692,7425,293,1669289083
8298,53.281082,-2.067784,7400,296,1669289086
8301,53.285294,-2.067313,7375,297,1669289089
8304,53.289139,-2.066293,7375,298,1669289092
8307,53.292953,-2.064783,7350,299,1669289095
8310,53.295547,-2.063468,7325,300,1669289098
8313,53.300949,-2.05978,7300,300,1669289101
8316,53.304546,-2.056624,7275,300,1669289104
8319,53.307854,-2.053232,7250,299,1669289107
8322,53.311295,-2.0495,7250,299,1669289110
8325,53.315533,-2.044588,7225,298,1669289113
8328,53.318253,-2.04126,7200,298,1669289116
8331,53.321915,-2.036787,7175,297,1669289119
